date,btc price
2022-03-22 0:00:00,41071.41
2022-03-23 0:00:00,42372.67
2022-03-24 0:00:00,42905.06
2022-03-25 0:00:00,44004.47
2022-03-26 0:00:00,44334.33
2022-03-27 0:00:00,44542.39
2022-03-28 0:00:00,46858.53
2022-03-29 0:00:00,47115.93
2022-03-30 0:00:00,47448.01
2022-03-31 0:00:00,47064.16
2022-04-01 0:00:00,45539.22
2022-04-02 0:00:00,46282.56
2022-04-03 0:00:00,45825.36
2022-04-04 0:00:00,46425.52
2022-04-05 0:00:00,46611.26
2022-04-06 0:00:00,45508.16
2022-04-07 0:00:00,43190.18
2022-04-08 0:00:00,43464.32
2022-04-09 0:00:00,42278.94
2022-04-10 0:00:00,42787.69
2022-04-11 0:00:00,42144.23
2022-04-12 0:00:00,39488.62
2022-04-13 0:00:00,40102.2
2022-04-14 0:00:00,41148.06
2022-04-15 0:00:00,39939.9
2022-04-16 0:00:00,40566.2
2022-04-17 0:00:00,40388.78
2022-04-18 0:00:00,39711.45
2022-04-19 0:00:00,40805.72
2022-04-20 0:00:00,41507.3
2022-04-21 0:00:00,41375.79
2022-04-22 0:00:00,40514.01
2022-04-23 0:00:00,39727.65
2022-04-24 0:00:00,39429.01
2022-04-25 0:00:00,39465.57
2022-04-26 0:00:00,40472.7
2022-04-27 0:00:00,38114.94
2022-04-28 0:00:00,39249.28
2022-04-29 0:00:00,39770.04
2022-04-30 0:00:00,38596.28
2022-05-01 0:00:00,37661.19
2022-05-02 0:00:00,38475.48
2022-05-03 0:00:00,38510.65
2022-05-04 0:00:00,37727.19
2022-05-05 0:00:00,39674.89
2022-05-06 0:00:00,36549.9
2022-05-07 0:00:00,36013.03
2022-05-08 0:00:00,35471.42
2022-05-09 0:00:00,34082.21
2022-05-10 0:00:00,30175.71
2022-05-11 0:00:00,31003.93
2022-05-12 0:00:00,28907.15
2022-05-13 0:00:00,28931.14
2022-05-14 0:00:00,29234.06
2022-05-15 0:00:00,30074.61
2022-05-16 0:00:00,31277.43
2022-05-17 0:00:00,29834.09
2022-05-18 0:00:00,30406.69
2022-05-19 0:00:00,28680.97
2022-05-20 0:00:00,30289.87
2022-05-21 0:00:00,29159.5
2022-05-22 0:00:00,29409.92
2022-05-23 0:00:00,30278.94
2022-05-24 0:00:00,29074.33
2022-05-25 0:00:00,29634.57
2022-05-26 0:00:00,29518.59
2022-05-27 0:00:00,29193.92
2022-05-28 0:00:00,28578.89
2022-05-29 0:00:00,29013.69
2022-05-30 0:00:00,29448.74
2022-05-31 0:00:00,31715.58
2022-06-01 0:00:00,31776.27
2022-06-02 0:00:00,29780.81
2022-06-03 0:00:00,30429.88
2022-06-04 0:00:00,29681.76
2022-06-05 0:00:00,29845.23
2022-06-06 0:00:00,29901.35
2022-06-07 0:00:00,31349.82
2022-06-08 0:00:00,31117.83
2022-06-09 0:00:00,30189.25
2022-06-10 0:00:00,30083.46
2022-06-11 0:00:00,29059.41
2022-06-12 0:00:00,28344.5
2022-06-13 0:00:00,26593.3
2022-06-14 0:00:00,22431.22
2022-06-15 0:00:00,22189.29
2022-06-16 0:00:00,22550.79
2022-06-17 0:00:00,20350.48
2022-06-18 0:00:00,20434.75
2022-06-19 0:00:00,18977.51
2022-06-20 0:00:00,20540.38
2022-06-21 0:00:00,20582.29
2022-06-22 0:00:00,20703.51
2022-06-23 0:00:00,19953.71
2022-06-24 0:00:00,21088.3
2022-06-25 0:00:00,21194.68
2022-06-26 0:00:00,21481.38
2022-06-27 0:00:00,21020.04
2022-06-28 0:00:00,20702.23
2022-06-29 0:00:00,20256.61
2022-06-30 0:00:00,20085.93
2022-07-01 0:00:00,19865.7
2022-07-02 0:00:00,19226.7
2022-07-03 0:00:00,19224.75
2022-07-04 0:00:00,19288.97
2022-07-05 0:00:00,20208.45
2022-07-06 0:00:00,20181.91
2022-07-07 0:00:00,20545.61
2022-07-08 0:00:00,21633.44
2022-07-09 0:00:00,21636.45
2022-07-10 0:00:00,21582.6
2022-07-11 0:00:00,20834.61
2022-07-12 0:00:00,19946.31
2022-07-13 0:00:00,19292.99
2022-07-14 0:00:00,20223.69
2022-07-15 0:00:00,20568.9
2022-07-16 0:00:00,20835.61
2022-07-17 0:00:00,21197.1
2022-07-18 0:00:00,20774.23
2022-07-19 0:00:00,22538.08
2022-07-20 0:00:00,23403.29
2022-07-21 0:00:00,23227.22
2022-07-22 0:00:00,23154.09
2022-07-23 0:00:00,22687.08
2022-07-24 0:00:00,22461.7
2022-07-25 0:00:00,22582.4
2022-07-26 0:00:00,21300.72
2022-07-27 0:00:00,21267.33
2022-07-28 0:00:00,22950.29
2022-07-29 0:00:00,23856.25
2022-07-30 0:00:00,23792
2022-07-31 0:00:00,23647.99
2022-08-01 0:00:00,23326.49
2022-08-02 0:00:00,23298.94
2022-08-03 0:00:00,22981.77
2022-08-04 0:00:00,22831.85
2022-08-05 0:00:00,22608.3
2022-08-06 0:00:00,23295.14
2022-08-07 0:00:00,22947.19
2022-08-08 0:00:00,23174.25
2022-08-09 0:00:00,23816.32
2022-08-10 0:00:00,23156.31
2022-08-11 0:00:00,23959.92
2022-08-12 0:00:00,23953.77
2022-08-13 0:00:00,24418.38
2022-08-14 0:00:00,24447.13
2022-08-15 0:00:00,24314.89
2022-08-16 0:00:00,24096.19
2022-08-17 0:00:00,23876.29
2022-08-18 0:00:00,23332.09
2022-08-19 0:00:00,23193.99
2022-08-20 0:00:00,20843.22
2022-08-21 0:00:00,21150.33
2022-08-22 0:00:00,21520.51
2022-08-23 0:00:00,21402.93
2022-08-24 0:00:00,21516.02
2022-08-25 0:00:00,21377.51
2022-08-26 0:00:00,21597.93
2022-08-27 0:00:00,20233.32
2022-08-28 0:00:00,20035.59
2022-08-29 0:00:00,19550.07
2022-08-30 0:00:00,20290.41
2022-08-31 0:00:00,19793.02
2022-09-01 0:00:00,20047.68
2022-09-02 0:00:00,20130.52
2022-09-03 0:00:00,19952.91
2022-09-04 0:00:00,19834.94
2022-09-05 0:00:00,19994.65
2022-09-06 0:00:00,19789.87
2022-09-07 0:00:00,18806.7
2022-09-08 0:00:00,19280.08
2022-09-09 0:00:00,19327.53
2022-09-10 0:00:00,21387.58
2022-09-11 0:00:00,21673.03
2022-09-12 0:00:00,21794.52
2022-09-13 0:00:00,22392.71
2022-09-14 0:00:00,20172.56
2022-09-15 0:00:00,20219.55
2022-09-16 0:00:00,19694.69
2022-09-17 0:00:00,19787.61
2022-09-18 0:00:00,20122.71
2022-09-19 0:00:00,19415.86
2022-09-20 0:00:00,19542.2
2022-09-21 0:00:00,18879.96
2022-09-22 0:00:00,18507.36
2022-09-23 0:00:00,19408.63
2022-09-24 0:00:00,19280.58
2022-09-25 0:00:00,18931.79
2022-09-26 0:00:00,18807.71
2022-09-27 0:00:00,19227.26
2022-09-28 0:00:00,19104.89
2022-09-29 0:00:00,19530.71
2022-09-30 0:00:00,19598.86
2022-10-01 0:00:00,19427.2
2022-10-02 0:00:00,19314.69
2022-10-03 0:00:00,19049.72
2022-10-04 0:00:00,19632.61
2022-10-05 0:00:00,20342.25
2022-10-06 0:00:00,20167.79
2022-10-07 0:00:00,19956.49
2022-10-08 0:00:00,19544.82
2022-10-09 0:00:00,19417.73
2022-10-10 0:00:00,19441.88
2022-10-11 0:00:00,19132.52
2022-10-12 0:00:00,19049.64
2022-10-13 0:00:00,19156.21
2022-10-14 0:00:00,19383.33
2022-10-15 0:00:00,19184.71
2022-10-16 0:00:00,19063.1
2022-10-17 0:00:00,19265.53
2022-10-18 0:00:00,19548.97
2022-10-19 0:00:00,19330.74
2022-10-20 0:00:00,19125.65
2022-10-21 0:00:00,19046.83
2022-10-22 0:00:00,19171.34
2022-10-23 0:00:00,19205.45
2022-10-24 0:00:00,19565.91
2022-10-25 0:00:00,19338.9
2022-10-26 0:00:00,20101.27
2022-10-27 0:00:00,20772.36
2022-10-28 0:00:00,20288.52
2022-10-29 0:00:00,20601.63
2022-10-30 0:00:00,20816.16
2022-10-31 0:00:00,20628.5
2022-11-01 0:00:00,20499.29
2022-11-02 0:00:00,20486.26
2022-11-03 0:00:00,20153.99
2022-11-04 0:00:00,20208.16
2022-11-05 0:00:00,21152.93
2022-11-06 0:00:00,21292.67
2022-11-07 0:00:00,20920.33
2022-11-08 0:00:00,20598.44
2022-11-09 0:00:00,18540.11
2022-11-10 0:00:00,15856.95
2022-11-11 0:00:00,17550.23
2022-11-12 0:00:00,16990.26
2022-11-13 0:00:00,16776.4
2022-11-14 0:00:00,16310.3
2022-11-15 0:00:00,16587.96
2022-11-16 0:00:00,16873.56
2022-11-17 0:00:00,16662.24
2022-11-18 0:00:00,16682.44
2022-11-19 0:00:00,16683.22
2022-11-20 0:00:00,16687.8
2022-11-21 0:00:00,16260.41
2022-11-22 0:00:00,15759.61
2022-11-23 0:00:00,16194.75
2022-11-24 0:00:00,16606.77
2022-11-25 0:00:00,16592.67
2022-11-26 0:00:00,16507.44
2022-11-27 0:00:00,16453.47
2022-11-28 0:00:00,16420.2
2022-11-29 0:00:00,16208.96
2022-11-30 0:00:00,16432.73
2022-12-01 0:00:00,17170.62
2022-12-02 0:00:00,16971.57
2022-12-03 0:00:00,17091.23
2022-12-04 0:00:00,16894.23
2022-12-05 0:00:00,17117.57
2022-12-06 0:00:00,16967.02
2022-12-07 0:00:00,17085.45
2022-12-08 0:00:00,16836.05
2022-12-09 0:00:00,17234.58
2022-12-10 0:00:00,17128.55
2022-12-11 0:00:00,17124.99
2022-12-12 0:00:00,17098.61
2022-12-13 0:00:00,17206.87
2022-12-14 0:00:00,17771.03
2022-12-15 0:00:00,17802.44
2022-12-16 0:00:00,17357.47
2022-12-17 0:00:00,16637.6
2022-12-18 0:00:00,16783.6
2022-12-19 0:00:00,16745.99
2022-12-20 0:00:00,16439.89
2022-12-21 0:00:00,16904.64
2022-12-22 0:00:00,16813.62
2022-12-23 0:00:00,16818.68
2022-12-24 0:00:00,16779.71
2022-12-25 0:00:00,16838.1
2022-12-26 0:00:00,16826.86
2022-12-27 0:00:00,16915.7
2022-12-28 0:00:00,16699
2022-12-29 0:00:00,16539.28
2022-12-30 0:00:00,16630.49
2022-12-31 0:00:00,16599.69
2023-01-01 0:00:00,16526.78
2023-01-02 0:00:00,16613.71
2023-01-03 0:00:00,16671.54
2023-01-04 0:00:00,16669.6
2023-01-05 0:00:00,16850.63
2023-01-06 0:00:00,16826.41
2023-01-07 0:00:00,16951.97
2023-01-08 0:00:00,16945.2
2023-01-09 0:00:00,17108.41
2023-01-10 0:00:00,17192.07
2023-01-11 0:00:00,17443.68
2023-01-12 0:00:00,17934.6
2023-01-13 0:00:00,18859.32
2023-01-14 0:00:00,19933.36
2023-01-15 0:00:00,20955.15
2023-01-16 0:00:00,20880.99
2023-01-17 0:00:00,21190.49
2023-01-18 0:00:00,21145.18
2023-01-19 0:00:00,20672.78
2023-01-20 0:00:00,21087.76
2023-01-21 0:00:00,22693.45
2023-01-22 0:00:00,22772.5
2023-01-23 0:00:00,22724.23
2023-01-24 0:00:00,22924.37
2023-01-25 0:00:00,22634.47
2023-01-26 0:00:00,23089.74
2023-01-27 0:00:00,23008.29
2023-01-28 0:00:00,23075.81
2023-01-29 0:00:00,23032.23
2023-01-30 0:00:00,23755.85
2023-01-31 0:00:00,22836.09
2023-02-01 0:00:00,23133.91
2023-02-02 0:00:00,23722.02
2023-02-03 0:00:00,23454.41
2023-02-04 0:00:00,23440.09
2023-02-05 0:00:00,23328.24
2023-02-06 0:00:00,22936.95
2023-02-07 0:00:00,22763.74
2023-02-08 0:00:00,23254.79
2023-02-09 0:00:00,22964.87
2023-02-10 0:00:00,21794.05
2023-02-11 0:00:00,21638.55
2023-02-12 0:00:00,21861.84
2023-02-13 0:00:00,21787.25
2023-02-14 0:00:00,21787.99
2023-02-15 0:00:00,22211.8
2023-02-16 0:00:00,24340.73
2023-02-17 0:00:00,23544.67
2023-02-18 0:00:00,24572.97
2023-02-19 0:00:00,24641.94
2023-02-20 0:00:00,24290.18
2023-02-21 0:00:00,24834.81
2023-02-22 0:00:00,24438.1
2023-02-23 0:00:00,24185.67
2023-02-24 0:00:00,23946.39
2023-02-25 0:00:00,23192.02
2023-02-26 0:00:00,23176.76
2023-02-27 0:00:00,23563.11
2023-02-28 0:00:00,23497.62
2023-03-01 0:00:00,23128.3
2023-03-02 0:00:00,23641.68
2023-03-03 0:00:00,23467.36
2023-03-04 0:00:00,22351.72
2023-03-05 0:00:00,22348.51
2023-03-06 0:00:00,22427.56
2023-03-07 0:00:00,22410.62
2023-03-08 0:00:00,22197.49
2023-03-09 0:00:00,21698.33
2023-03-10 0:00:00,20363.36
2023-03-11 0:00:00,20224.85
2023-03-12 0:00:00,20656.78
2023-03-13 0:00:00,22205.32
2023-03-14 0:00:00,24213.74
2023-03-15 0:00:00,24767.46
2023-03-16 0:00:00,24376.39
2023-03-17 0:00:00,25053.64
2023-03-18 0:00:00,27462.77
2023-03-19 0:00:00,26975.39
2023-03-20 0:00:00,28045.84
2023-03-21 0:00:00,27790.89
2023-03-22 0:00:00,28191.53
2023-03-23 0:00:00,27306.32
2023-03-24 0:00:00,28332.42
2023-03-25 0:00:00,27496.2
2023-03-26 0:00:00,27496.06
2023-03-27 0:00:00,27999.84
2023-03-28 0:00:00,27141.23
2023-03-29 0:00:00,27274.72
2023-03-30 0:00:00,28355.92
2023-03-31 0:00:00,28033.06
2023-04-01 0:00:00,28479.75
2023-04-02 0:00:00,28465.04
2023-04-03 0:00:00,28185.2
2023-04-04 0:00:00,27802.23
2023-04-05 0:00:00,28169.5
2023-04-06 0:00:00,28180.4
2023-04-07 0:00:00,28039.94
2023-04-08 0:00:00,27925.55
2023-04-09 0:00:00,27956.01
2023-04-10 0:00:00,28336.18
2023-04-11 0:00:00,29656.24
2023-04-12 0:00:00,30234.98
2023-04-13 0:00:00,29899.24
2023-04-14 0:00:00,30407.6
2023-04-15 0:00:00,30486.05
2023-04-16 0:00:00,30319.32
2023-04-17 0:00:00,30315.39
2023-04-18 0:00:00,29447.1
2023-04-19 0:00:00,30393.64
2023-04-20 0:00:00,28829.57
2023-04-21 0:00:00,28243.02
2023-04-22 0:00:00,27267.99
2023-04-23 0:00:00,27816.18
2023-04-24 0:00:00,27590.55
2023-04-25 0:00:00,27516.48
2023-04-26 0:00:00,28301.71
2023-04-27 0:00:00,28429.72
2023-04-28 0:00:00,29480.35
2023-04-29 0:00:00,29329.63
2023-04-30 0:00:00,29244.68
2023-05-01 0:00:00,29264.14
2023-05-02 0:00:00,28086.65
2023-05-03 0:00:00,28678.29
2023-05-04 0:00:00,29007.66
2023-05-05 0:00:00,28851.84
2023-05-06 0:00:00,29535.38
2023-05-07 0:00:00,28903.41
2023-05-08 0:00:00,28456.84
2023-05-09 0:00:00,27691.41
2023-05-10 0:00:00,27640.09
2023-05-11 0:00:00,27617.14
2023-05-12 0:00:00,26993.2
2023-05-13 0:00:00,26803.05
2023-05-14 0:00:00,26785.94
2023-05-15 0:00:00,26926.17
2023-05-16 0:00:00,27191.97
2023-05-17 0:00:00,27036.39
2023-05-18 0:00:00,27398.27
2023-05-19 0:00:00,26833.27
2023-05-20 0:00:00,26889.6
2023-05-21 0:00:00,27124.48
2023-05-22 0:00:00,26756.57
2023-05-23 0:00:00,26849.97
2023-05-24 0:00:00,27223.19
2023-05-25 0:00:00,26327.38
2023-05-26 0:00:00,26477.29
2023-05-27 0:00:00,26719.74
2023-05-28 0:00:00,26873.18
2023-05-29 0:00:00,28082.7
2023-05-30 0:00:00,27744.66
2023-05-31 0:00:00,27704
2023-06-01 0:00:00,27213.71
2023-06-02 0:00:00,26814.77
2023-06-03 0:00:00,27251.93
2023-06-04 0:00:00,27073.27
2023-06-05 0:00:00,27125.02
2023-06-06 0:00:00,25747.2
2023-06-07 0:00:00,27243.64
2023-06-08 0:00:00,26352.2
2023-06-09 0:00:00,26507.33
2023-06-10 0:00:00,26483.52
2023-06-11 0:00:00,25852.82
2023-06-12 0:00:00,25933.06
2023-06-13 0:00:00,25904.32
2023-06-14 0:00:00,25921.42
2023-06-15 0:00:00,25127.04
2023-06-16 0:00:00,25575.69
2023-06-17 0:00:00,26326.23
2023-06-18 0:00:00,26509.82
2023-06-19 0:00:00,26337.08
2023-06-20 0:00:00,26848.8
2023-06-21 0:00:00,28326.8
2023-06-22 0:00:00,29992.98
2023-06-23 0:00:00,29903.73
2023-06-24 0:00:00,30692.8
2023-06-25 0:00:00,30548.59
2023-06-26 0:00:00,30458.97
2023-06-27 0:00:00,30266.7
2023-06-28 0:00:00,30699.11
2023-06-29 0:00:00,30083.59
2023-06-30 0:00:00,30449.16
2023-07-01 0:00:00,30471.5
2023-07-02 0:00:00,30591.53
2023-07-03 0:00:00,30618.25
2023-07-04 0:00:00,31150.92
2023-07-05 0:00:00,30774.87
2023-07-06 0:00:00,30502.55
2023-07-07 0:00:00,29918.04
2023-07-08 0:00:00,30344.53
2023-07-09 0:00:00,30214.55
2023-07-10 0:00:00,30214.55
2023-07-11 0:00:00,30411.71
2023-07-12 0:00:00,30622.7
2023-07-13 0:00:00,30391.64
2023-07-14 0:00:00,31485.37
2023-07-15 0:00:00,30330.22
2023-07-16 0:00:00,30291.67
2023-07-17 0:00:00,30240.28
2023-07-18 0:00:00,30144.2
2023-07-19 0:00:00,29859.24
2023-07-20 0:00:00,29912.48
2023-07-21 0:00:00,29802.29
2023-07-22 0:00:00,29907.88
2023-07-23 0:00:00,29774.36
2023-07-24 0:00:00,30081.88
2023-07-25 0:00:00,29178.42
2023-07-26 0:00:00,29226.18
2023-07-27 0:00:00,29344.56
2023-07-28 0:00:00,29213.94
2023-07-29 0:00:00,29316.12
2023-07-30 0:00:00,29359.89
2023-07-31 0:00:00,29274.94
2023-08-01 0:00:00,29228.49
2023-08-02 0:00:00,29683.61
2023-08-03 0:00:00,29152.45
2023-08-04 0:00:00,29183.41
2023-08-05 0:00:00,29075
2023-08-06 0:00:00,29048.01
2023-08-07 0:00:00,29041.01
2023-08-08 0:00:00,29181.71
2023-08-09 0:00:00,29768.29
2023-08-10 0:00:00,29565.82
2023-08-11 0:00:00,29433.98
2023-08-12 0:00:00,29399.18
2023-08-13 0:00:00,29412.84
2023-08-14 0:00:00,29283.84
2023-08-15 0:00:00,29413.8
2023-08-16 0:00:00,29169.09
2023-08-17 0:00:00,28701.48
2023-08-18 0:00:00,26662.05
2023-08-19 0:00:00,26047.05
2023-08-20 0:00:00,26090.7
2023-08-21 0:00:00,26189.99
2023-08-22 0:00:00,26123.41
2023-08-23 0:00:00,26036.91
2023-08-24 0:00:00,26426.74
2023-08-25 0:00:00,26165.4
2023-08-26 0:00:00,26049.42
2023-08-27 0:00:00,26006.44
2023-08-28 0:00:00,26088.78
2023-08-29 0:00:00,26108.31
2023-08-30 0:00:00,27731.23
2023-08-31 0:00:00,27301.12
2023-09-01 0:00:00,25932.99
2023-09-02 0:00:00,25802.1
2023-09-03 0:00:00,25869.09
2023-09-04 0:00:00,25969.05
2023-09-05 0:00:00,25810.86
2023-09-06 0:00:00,25785.3
2023-09-07 0:00:00,25753.31
2023-09-08 0:00:00,26243.47
2023-09-09 0:00:00,25906.03
2023-09-10 0:00:00,25894.31
2023-09-11 0:00:00,25832.82
2023-09-12 0:00:00,25162.7
2023-09-13 0:00:00,25835.7
2023-09-14 0:00:00,26227.98
2023-09-15 0:00:00,26536.02
2023-09-16 0:00:00,26605.75
2023-09-17 0:00:00,26568.65
2023-09-18 0:00:00,26536.54
2023-09-19 0:00:00,26763.76
2023-09-20 0:00:00,27222.12
2023-09-21 0:00:00,27133.55
2023-09-22 0:00:00,26569.6
2023-09-23 0:00:00,26581.86
2023-09-24 0:00:00,26580.72
2023-09-25 0:00:00,26252.75
2023-09-26 0:00:00,26293.29
2023-09-27 0:00:00,26212.82
2023-09-28 0:00:00,26357.65
2023-09-29 0:00:00,27021.15
2023-09-30 0:00:00,26916.91
2023-10-01 0:00:00,26970.43
2023-10-02 0:00:00,27983.92
2023-10-03 0:00:00,27532.51
2023-10-04 0:00:00,27430.23
2023-10-05 0:00:00,27797.56
2023-10-06 0:00:00,27416.69
2023-10-07 0:00:00,27946.61
2023-10-08 0:00:00,27973.26
2023-10-09 0:00:00,27937.18
2023-10-10 0:00:00,27581.42
2023-10-11 0:00:00,27395.65
2023-10-12 0:00:00,26867.79
2023-10-13 0:00:00,26758.66
2023-10-14 0:00:00,26866.51
2023-10-15 0:00:00,26855.89
2023-10-16 0:00:00,27167.87
2023-10-17 0:00:00,28517.32
2023-10-18 0:00:00,28413.17
2023-10-19 0:00:00,28331.5
2023-10-20 0:00:00,28723.49
2023-10-21 0:00:00,29682.6
2023-10-22 0:00:00,29921.68
2023-10-23 0:00:00,29990.73
2023-10-24 0:00:00,33059.98
2023-10-25 0:00:00,33902.65
2023-10-26 0:00:00,34493.19
2023-10-27 0:00:00,34157.79
2023-10-28 0:00:00,33911.08
2023-10-29 0:00:00,34090.68
2023-10-30 0:00:00,34532.39
2023-10-31 0:00:00,34501
2023-11-01 0:00:00,34662.16
2023-11-02 0:00:00,35440.51
2023-11-03 0:00:00,34934.65
2023-11-04 0:00:00,34736.55
2023-11-05 0:00:00,35088.05
2023-11-06 0:00:00,35048.35
2023-11-07 0:00:00,35035.12
2023-11-08 0:00:00,35436.28
2023-11-09 0:00:00,35629.52
2023-11-10 0:00:00,36696.25
2023-11-11 0:00:00,37321.65
2023-11-12 0:00:00,37140.27
2023-11-13 0:00:00,37058.98
2023-11-14 0:00:00,36497.35